cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_0963_00015,allée Chanoine Fayaud,15,,RP0091,1561755.80610000,5184942.40360000,1.21984848,45.85061654
87085_0963_00016,allée Chanoine Fayaud,16,,RP0093,1561739.98350000,5184924.64170000,1.21964991,45.85045358
87085_0963_00018,allée Chanoine Fayaud,18,,RP0092,1561749.84520000,5184931.13920000,1.21977499,45.85051401
87085_0967_00001,allée Chantegrèle,1,,ET0241,1566110.78300000,5181862.79330000,1.27676696,45.82377545
87085_0967_00002,allée Chantegrèle,2,,ET0230,1566110.53470000,5181872.77230000,1.27676099,45.82386517
87085_0967_00003,allée Chantegrèle,3,,ET0240,1566089.76070000,5181863.21920000,1.27649636,45.82377519
87085_0967_00004,allée Chantegrèle,4,,ET0231,1566088.85900000,5181873.18340000,1.27648198,45.82386464
87085_0967_00005,allée Chantegrèle,5,,ET0239,1566077.67330000,5181863.16760000,1.27634085,45.82377237
87085_0967_00006,allée Chantegrèle,6,,ET0232,1566084.02410000,5181898.80410000,1.27641264,45.82409418
87085_0967_00007,allée Chantegrèle,7,,ET0238,1566068.69550000,5181862.98320000,1.27622539,45.82376896
87085_0967_00008,allée Chantegrèle,8,,ET0233,1566075.41350000,5181905.63780000,1.27629995,45.82415397
87085_0967_00009,allée Chantegrèle,9,,ET0237,1566066.65400000,5181874.34610000,1.27619596,45.82387078
87085_0967_00011,allée Chantegrèle,11,,ET0236,1566067.73230000,5181891.06410000,1.27620518,45.82402138
87085_0967_00013,allée Chantegrèle,13,,ET0235,1566068.18090000,5181899.70010000,1.27620854,45.82409915
87085_0968_00001,allée Chantegreu,1,,ET0234,1566065.77580000,5181931.87450000,1.27616864,45.82438811
87085_0968_00002,allée Chantegreu,2,,ET0302,1566061.41870000,5181941.99600000,1.27610976,45.82447832
87085_0968_00004,allée Chantegreu,4,,ET0294,1566054.27430000,5181934.01470000,1.27602005,45.82440513
87085_0968_00006,allée Chantegreu,6,,ET0297,1566046.21100000,5181927.69490000,1.27591807,45.82434671
87085_0969_00001,allée Chantegrive,1,,ET0221,1566284.24220000,5181847.87190000,1.27900294,45.82367496
87085_0969_00002,allée Chantegrive,2,,ET0211,1566283.34980000,5181835.23300000,1.27899497,45.82356109
87085_0969_00003,allée Chantegrive,3,,ET0220,1566295.38690000,5181840.11700000,1.27914849,45.82360737
87085_0969_00004,allée Chantegrive,4,,ET0212,1566296.91590000,5181825.98370000,1.27917209,45.82348053
87085_0969_00005,allée Chantegrive,5,,ET0219,1566320.80870000,5181845.20930000,1.27947417,45.82365812
87085_0969_00006,allée Chantegrive,6,,ET0213,1566306.15640000,5181824.82090000,1.27929131,45.82347186
87085_0969_00007,allée Chantegrive,7,,ET0218,1566332.79740000,5181861.12050000,1.27962400,45.82380358
87085_0969_00008,allée Chantegrive,8,,ET0214,1566319.63830000,5181831.04070000,1.27946305,45.82353043
87085_0969_00009,allée Chantegrive,9,,ET0217,1566341.61330000,5181858.09880000,1.27973827,45.82377811
87085_0969_00010,allée Chantegrive,10,,ET0215,1566338.80710000,5181841.77360000,1.27970670,45.82363071
87085_0969_00012,allée Chantegrive,12,,ET0216,1566346.76160000,5181850.15210000,1.27980672,45.82370763
87085_0971_00001,allée Chantemerle,1,,ET0224,1566325.69360000,5181913.01890000,1.27951817,45.82426906
87085_0971_00003,allée Chantemerle,3,,ET0223,1566313.28800000,5181895.11130000,1.27936353,45.82410556
87085_0971_00005,allée Chantemerle,5,,ET0222,1566302.90260000,5181882.43300000,1.27923343,45.82398949
87085_0971_00007,allée Chantemerle,7,,ET0221,1566290.42400000,5181865.34070000,1.27907762,45.82383331
87085_0971_00009,allée Chantemerle,9,,ET0211,1566270.72690000,5181834.13110000,1.27883287,45.82354873
87085_0971_00011,allée Chantemerle,11,,ET0191,1566254.98720000,5181832.05750000,1.27863093,45.82352701
87085_0972_00002,allée Chantepie,2,,ET0193,1566439.75360000,5181700.36390000,1.28104480,45.82237825
87085_0972_00004,allée Chantepie,4,,ET0194,1566418.52520000,5181712.60570000,1.28076827,45.82248425
87085_0972_00006,allée Chantepie,6,,ET0204,1566382.15700000,5181734.19030000,1.28029435,45.82267135
87085_0972_00008,allée Chantepie,8,,ET0205,1566355.46140000,5181749.23380000,1.27994670,45.82280149
87085_0972_00010,allée Chantepie,10,,ET0206,1566324.59790000,5181768.73120000,1.27954418,45.82297088
87085_0972_00012,allée Chantepie,12,,ET0202,1566353.82230000,5181789.90370000,1.27991431,45.82316702
87085_0972_00014,allée Chantepie,14,,ET0203,1566381.44840000,5181770.23510000,1.28027522,45.82299546
87085_0972_00019,allée Chantepie,19,,ET0210,1566313.69990000,5181765.65580000,1.27940481,45.82294110
87085_0972_00021,allée Chantepie,21,,ET0209,1566315.14920000,5181777.81650000,1.27942008,45.82305078
87085_0972_00023,allée Chantepie,23,,ET0208,1566326.28580000,5181788.30090000,1.27956046,45.82314725
87085_0972_00025,allée Chantepie,25,,ET0207,1566340.99990000,5181796.03530000,1.27974762,45.82321969
87085_0972_00027,allée Chantepie,27,,ET0201,1566357.36620000,5181805.18410000,1.27995566,45.82330517
87085_0972_00029,allée Chantepie,29,,ET0200,1566367.76680000,5181810.36130000,1.28008804,45.82335376
87085_0972_00031,allée Chantepie,31,,ET0199,1566375.08470000,5181803.32840000,1.28018415,45.82329192
87085_0972_00033,allée Chantepie,33,,ET0198,1566384.83060000,5181787.44560000,1.28031396,45.82315094
87085_0972_00035,allée Chantepie,35,,ET0197,1566394.58870000,5181770.69490000,1.28044416,45.82300215
87085_0972_00037,allée Chantepie,37,,ET0196,1566403.61230000,5181754.60780000,1.28056473,45.82285919
87085_0972_00039,allée Chantepie,39,,ET0195,1566412.13390000,5181736.02350000,1.28067954,45.82269366
87085_0997_00001,allée Charles Bourseul,1,,SK0009,1565048.17010000,5186912.32600000,1.26167664,45.86899127
87085_0997_00003,allée Charles Bourseul,3,,SK0009,1565047.86120000,5186916.25060000,1.26167156,45.86902651
87085_0997_00005,allée Charles Bourseul,5,,SK0009,1565047.29020000,5186921.40860000,1.26166276,45.86907280
87085_0997_00007,allée Charles Bourseul,7,,SK0009,1565046.50770000,5186928.89970000,1.26165057,45.86914003
87085_0997_00009,allée Charles Bourseul,9,,SK0009,1565045.84600000,5186935.54840000,1.26164019,45.86919971
87085_0997_00011,allée Charles Bourseul,11,,SK0009,1565045.11630000,5186943.54480000,1.26162854,45.86927150
87085_0997_00013,allée Charles Bourseul,13,,SK0009,1565044.31160000,5186951.31790000,1.26161599,45.86934126
87085_0997_00015,allée Charles Bourseul,15,,SK0009,1565043.50120000,5186958.92960000,1.26160342,45.86940957
87085_0997_00017,allée Charles Bourseul,17,,SK0009,1565042.84460000,5186964.06950000,1.26159352,45.86945568
87085_0997_00019,allée Charles Bourseul,19,,SK0009,1565042.24290000,5186970.53330000,1.26158395,45.86951371
87085_1000_00002,allée Charles Dullin,2,,BT0465,1564592.92340000,5185296.92500000,1.25626993,45.85437031
87085_1000_00004,allée Charles Dullin,4,,BT0465,1564572.28830000,5185290.33790000,1.25600613,45.85430699
87085_1000_00006,allée Charles Dullin,6,,BT0465,1564561.48510000,5185286.48610000,1.25586815,45.85427021
87085_1000_00008,allée Charles Dullin,8,,BT0465,1564543.08660000,5185280.37620000,1.25563301,45.85421162
87085_1000_00010,allée Charles Dullin,10,,BT0465,1564530.58570000,5185276.35980000,1.25547322,45.85417303
87085_1000_00012,allée Charles Dullin,12,,BT0465,1564510.99580000,5185270.02520000,1.25522281,45.85411218
87085_1000_00020,allée Charles Dullin,20,,BT0419,1564482.47390000,5185260.38400000,1.25485835,45.85401984
87085_1027_00001,allée Charles Richet,1,,NZ0159,1565079.00500000,5186443.23870000,1.26220551,45.86477762
87085_1027_00002,allée Charles Richet,2,,NZ0311,1565079.28050000,5186434.08200000,1.26221163,45.86469530
87085_1027_00003,allée Charles Richet,3,,NZ0158,1565099.66400000,5186433.45020000,1.26247427,45.86469362
87085_1027_00004,allée Charles Richet,4,,NZ0312,1565098.57320000,5186424.99000000,1.26246260,45.86461730
87085_1027_00005,allée Charles Richet,5,,NZ0241,1565115.75590000,5186425.85590000,1.26268360,45.86462846
87085_1027_00006,allée Charles Richet,6,,NZ0162,1565119.05350000,5186415.42390000,1.26272899,45.86453527
87085_1027_00007,allée Charles Richet,7,,NZ0156,1565128.75720000,5186454.11050000,1.26284307,45.86488518
87085_1027_00008,allée Charles Richet,8,,NZ0233,1565137.87480000,5186395.29610000,1.26297699,45.86435790
87085_1027_00009,allée Charles Richet,9,,NZ0194,1565139.51460000,5186451.81450000,1.26298223,45.86486664
87085_1027_00010,allée Charles Richet,10,,NZ0234,1565143.15770000,5186371.33670000,1.26305174,45.86414341
87085_1027_00011,allée Charles Richet,11,,NZ0193,1565139.11290000,5186445.16200000,1.26297892,45.86480672
87085_1027_00012,allée Charles Richet,12,,NZ0235,1565147.87720000,5186360.06660000,1.26311567,45.86404295
87085_1027_00015,allée Charles Richet,15,,NZ0298,1565135.87500000,5186422.99650000,1.26294346,45.86460669
87085_1027_00017,allée Charles Richet,17,,NZ0299,1565144.93270000,5186399.29500000,1.26306674,45.86439526
87085_1027_00019,allée Charles Richet,19,,NZ0189,1565156.40950000,5186383.32560000,1.26321900,45.86425386
87085_1114_00018,allée Christian Barriet,18,,SB0005,1559094.80230000,5187225.41200000,1.18492502,45.87061282
87085_1114_00021,allée Christian Barriet,21,,SB0010,1559141.77800000,5187195.44960000,1.18553872,45.87035292
87085_1119_00002,allée Cicéron,2,,LW0022,1567534.04370000,5186897.20960000,1.29369162,45.86933891
87085_1119_00003,allée Cicéron,3,,LW0055,1567538.88710000,5186889.04210000,1.29375625,45.86926638
87085_1119_00004,allée Cicéron,4,,LW0021,1567539.84870000,5186904.02100000,1.29376450,45.86940131
87085_1119_00006,allée Cicéron,6,,LW0020,1567546.02600000,5186911.16150000,1.29384207,45.86946673
87085_1119_00008,allée Cicéron,8,,LW0019,1567556.15720000,5186915.51570000,1.29397133,45.86950785
87085_1119_00010,allée Cicéron,10,,LW0018,1567564.18450000,5186910.30070000,1.29407614,45.86946249
87085_1149_00002,allée Claude Dauphin,2,,ES0273,1566415.19600000,5182627.69230000,1.28047122,45.83071540
87085_1149_00007,allée Claude Dauphin,7,,ES0258,1566455.07860000,5182605.40470000,1.28099062,45.83052265
87085_1149_00008,allée Claude Dauphin,8,,ES0271,1566444.94830000,5182566.54060000,1.28087106,45.83017108
87085_1149_00009,allée Claude Dauphin,9,,ES0259,1566475.86860000,5182605.49960000,1.28125813,45.83052754
87085_1149_00010,allée Claude Dauphin,10,,ES0270,1566428.05680000,5182551.56900000,1.28065786,45.83003312
87085_1149_00011,allée Claude Dauphin,11,,ES0260,1566477.80110000,5182596.69380000,1.28128544,45.83044870
87085_1149_00012,allée Claude Dauphin,12,,ES0269,1566411.47090000,5182544.27110000,1.28044646,45.82996425
87085_1149_00014,allée Claude Dauphin,14,,ES0268,1566400.59440000,5182540.74370000,1.28030748,45.82993040
87085_1149_00015,allée Claude Dauphin,15,,ES0261,1566474.68790000,5182582.88520000,1.28124921,45.83032388
87085_1149_00016,allée Claude Dauphin,16,,ES0267,1566405.84980000,5182535.40970000,1.28037659,45.82988344
87085_1149_00017,allée Claude Dauphin,17,,ES0262,1566471.45370000,5182567.60260000,1.28121184,45.83018578
87085_1149_00019,allée Claude Dauphin,19,,ES0263,1566467.20810000,5182559.26110000,1.28115952,45.83010992
87085_1149_00021,allée Claude Dauphin,21,,ES0264,1566451.67050000,5182560.82750000,1.28095915,45.83012099
87085_1149_00023,allée Claude Dauphin,23,,ES0265,1566430.79720000,5182545.48800000,1.28069481,45.82997895
87085_1149_00025,allée Claude Dauphin,25,,ES0266,1566422.80690000,5182534.85330000,1.28059495,45.82988173
87085_1258_00001_bis,allée Colbert,1,bis,IV0674,1562691.54880000,5181657.15760000,1.23283238,45.82125157
87085_1258_00002,allée Colbert,2,,IV0581,1562684.94140000,5181668.12220000,1.23274424,45.82134889
87085_1258_00004,allée Colbert,4,,IV0582,1562673.72120000,5181651.01470000,1.23260477,45.82119276
87085_1258_00005,allée Colbert,5,,IV0674,1562675.35960000,5181632.80210000,1.23263105,45.82102925
87085_1258_00006,allée Colbert,6,,IV0584,1562655.70760000,5181628.26100000,1.23237951,45.82098448
87085_1258_00008,allée Colbert,8,,IV0586,1562631.20060000,5181632.69380000,1.23206294,45.82101946
87085_1258_00009,allée Colbert,9,,IV0787,1562647.55380000,5181610.41270000,1.23227970,45.82082230
87085_1258_00010,allée Colbert,10,,IV0587,1562615.01670000,5181636.34330000,1.23185368,45.82104906
87085_1258_00011,allée Colbert,11,,IV0787,1562638.99010000,5181611.30820000,1.23216927,45.82082864
87085_1258_00012,allée Colbert,12,,IV0588,1562599.22060000,5181639.69800000,1.23164949,45.82107608
87085_1258_00013,allée Colbert,13,,IV0787,1562604.09580000,5181607.11270000,1.23172152,45.82078393
87085_1258_00014,allée Colbert,14,,IV0589,1562583.85550000,5181643.37680000,1.23145076,45.82110610
87085_1258_00015,allée Colbert,15,,IV0787,1562593.39620000,5181614.51210000,1.23158175,45.82084836
87085_1258_00016,allée Colbert,16,,IV0590,1562568.36080000,5181646.61460000,1.23125048,45.82113213
87085_1258_00017,allée Colbert,17,,IV0787,1562582.31630000,5181622.54710000,1.23143690,45.82091842
87085_1258_00018,allée Colbert,18,,IV0591,1562554.64630000,5181649.62590000,1.23107317,45.82115648
87085_1258_00019,allée Colbert,19,,IV0787,1562573.73110000,5181628.85730000,1.23132465,45.82097347
87085_1260_00003,allée Colette,3,,BT0437,1564820.88410000,5185314.50240000,1.25919965,45.85457329
87085_1260_00005,allée Colette,5,,BT0437,1564811.57440000,5185345.19440000,1.25907116,45.85484755
87085_1260_00007,allée Colette,7,,BT0437,1564802.99590000,5185373.46230000,1.25895277,45.85510015
87085_1263_00001,allée Colonel Ledot,1,,TC0025,1566813.28870000,5180788.38230000,1.28610334,45.81424679
87085_1263_00002,allée Colonel Ledot,2,,TC0041,1566827.02090000,5180794.98660000,1.28627817,45.81430886
87085_1263_00003,allée Colonel Ledot,3,,TC0026,1566820.96450000,5180803.67160000,1.28619786,45.81438581
87085_1263_00004,allée Colonel Ledot,4,,TC0040,1566843.68560000,5180827.27990000,1.28648361,45.81460258
87085_1263_00005,allée Colonel Ledot,5,,TC0027,1566829.41200000,5180820.37150000,1.28630190,45.81453767
87085_1263_00006,allée Colonel Ledot,6,,TC0039,1566868.20870000,5180846.78620000,1.28679369,45.81478280
87085_1263_00007,allée Colonel Ledot,7,,TC0028,1566838.35310000,5180834.80490000,1.28641293,45.81466924
87085_1263_00008,allée Colonel Ledot,8,,TC0038,1566887.88470000,5180845.24640000,1.28704724,45.81477276
87085_1263_00009,allée Colonel Ledot,9,,TC0029,1566849.68620000,5180843.88200000,1.28655621,45.81475309
87085_1263_00010,allée Colonel Ledot,10,,TC0037,1566902.92450000,5180838.99230000,1.28724245,45.81471941
87085_1263_00011,allée Colonel Ledot,11,,TC0030,1566862.28550000,5180854.28030000,1.28671542,45.81484907
87085_1263_00012,allée Colonel Ledot,12,,TC0036,1566911.98070000,5180844.67550000,1.28735738,45.81477228
87085_1263_00015,allée Colonel Ledot,15,,TC0031,1566876.38560000,5180858.83520000,1.28689555,45.81489277
87085_1263_00017,allée Colonel Ledot,17,,TC0032,1566889.91710000,5180854.89160000,1.28707072,45.81485992
87085_1263_00019,allée Colonel Ledot,19,,TC0035,1566905.36430000,5180850.35680000,1.28727070,45.81482211
87085_1276_00001,allée Comte de Lautréamont,1,,OA0297,1565301.84260000,5179666.62599999,1.26697363,45.80386160
87085_1276_00002,allée Comte de Lautréamont,2,,OA0324,1565329.22700000,5179669.80100000,1.26732496,45.80389552
87085_1276_00003,allée Comte de Lautréamont,3,,OA0296,1565312.69050000,5179671.91770000,1.26711167,45.80391133
87085_1276_00005,allée Comte de Lautréamont,5,,OA0295,1565325.65510000,5179678.26770000,1.26727665,45.80397099
87085_1272_00002,allée Condillac,2,,NN0146,1563186.98890000,5181562.30770000,1.23923362,45.82049707
87085_1272_00003,allée Condillac,3,,NN0146,1563259.80210000,5181534.97530000,1.24017819,45.82026568
87085_1272_00004,allée Condillac,4,,NN0146,1563177.72880000,5181547.46410000,1.23911871,45.82036170
87085_1272_00005,allée Condillac,5,,NN0146,1563246.78890000,5181543.07060000,1.24000846,45.82033591
87085_1272_00006,allée Condillac,6,,NN0146,1563171.45390000,5181536.96600000,1.23904097,45.82026601
87085_1272_00007,allée Condillac,7,,NN0146,1563233.06380000,5181550.93160000,1.23982964,45.82040390
87085_1272_00009,allée Condillac,9,,NN0146,1563222.74570000,5181562.13460000,1.23969371,45.82050262
87085_1272_00011,allée Condillac,11,,NN0146,1563211.08890000,5181569.52400000,1.23954164,45.82056678
87085_0289_00001,allée d'Artimon,1,,PR0108,1560194.64890000,5184040.49350000,1.20001489,45.84218778
87085_0289_00003,allée d'Artimon,3,,PR0109,1560201.30960000,5184017.39490000,1.20010734,45.84198135
87085_0289_00004,allée d'Artimon,4,,PR0112,1560187.15140000,5184022.32540000,1.19992368,45.84202283
87085_0289_00005,allée d'Artimon,5,,PR0105,1560206.95400000,5183996.91140000,1.20018594,45.84179824
87085_0289_00006,allée d'Artimon,6,,PR0111,1560193.36610000,5184003.24600000,1.20000922,45.84185246
87085_0289_00008,allée d'Artimon,8,,PR0110,1560200.79880000,5183985.19410000,1.20011013,45.84169159
87085_2577_00002,allée d'Ithaque,2,,LW0331,1567323.90910000,5187050.31660000,1.29094338,45.87067567
87085_2577_00003,allée d'Ithaque,3,,LW0330,1567323.15520000,5187059.85900000,1.29093103,45.87076137
87085_2577_00004,allée d'Ithaque,4,,LW0332,1567337.14550000,5187057.69310000,1.29111179,45.87074458
87085_2577_00005,allée d'Ithaque,5,,LW0329,1567332.80150000,5187076.92930000,1.29105053,45.87091679
87085_2577_00006,allée d'Ithaque,6,,LW0333,1567347.52160000,5187063.21050000,1.29124388,45.87079622
87085_2577_00007,allée d'Ithaque,7,,LW0328,1567339.78410000,5187080.29710000,1.29113952,45.87094843
87085_2577_00008,allée d'Ithaque,8,,LW0326,1567357.99160000,5187072.21170000,1.29137622,45.87087921
87085_2577_00010,allée d'Ithaque,10,,LW0327,1567350.57020000,5187075.48490000,1.29127975,45.87090722
87085_3161_00003,allée Daubenton,3,,LY0028,1567264.90460000,5187679.13890000,1.29000967,45.87632092
87085_3161_00005,allée Daubenton,5,,LY0036,1567257.24970000,5187665.17210000,1.28991495,45.87619381
87085_3161_00008,allée Daubenton,8,,LY0019,1567233.46590000,5187646.44460000,1.28961382,45.87602075
87085_3161_00009,allée Daubenton,9,,LY0215,1567237.47370000,5187628.67530000,1.28967035,45.87586167
87085_3161_00011,allée Daubenton,11,,LY0215,1567231.10730000,5187606.81470000,1.28959441,45.87566379
87085_3161_00012,allée Daubenton,12,,LY0142,1567204.18780000,5187603.88020000,1.28924853,45.87563220
87085_3161_00014,allée Daubenton,14,,LY0146,1567213.27490000,5187590.34660000,1.28936931,45.87551221
87085_0457_00001,allée de Beaupré,1,,NW0311,1560665.85190000,5183815.29820000,1.20614484,45.84025769
87085_0457_00002,allée de Beaupré,2,,NW0328,1560673.78010000,5183797.78550000,1.20625195,45.84010177
87085_0457_00003,allée de Beaupré,3,,NW0312,1560681.87920000,5183820.14780000,1.20634970,45.84030457
87085_0457_00004,allée de Beaupré,4,,NW0329,1560687.29740000,5183810.06340000,1.20642236,45.84021495
87085_0457_00005,allée de Beaupré,5,,NW0313,1560696.78450000,5183824.78620000,1.20654019,45.84034931
87085_0457_00006,allée de Beaupré,6,,NW0330,1560706.65950000,5183816.48560000,1.20666969,45.84027664
87085_0457_00007,allée de Beaupré,7,,NW0314,1560709.01860000,5183828.40860000,1.20669660,45.84038437
87085_0457_00008,allée de Beaupré,8,,NW0331,1560718.09530000,5183819.75600000,1.20681592,45.84030838
87085_0457_00009,allée de Beaupré,9,,NW0315,1560720.20700000,5183837.33220000,1.20683801,45.84046691
87085_0457_00011,allée de Beaupré,11,,NW0316,1560735.74020000,5183844.17060000,1.20703594,45.84053157
87085_0457_00013,allée de Beaupré,13,,NW0317,1560752.19870000,5183853.92450000,1.20724494,45.84062265
87085_0457_00015,allée de Beaupré,15,,NW0318,1560746.87490000,5183837.18000000,1.20718127,45.84047094
87085_0457_00017,allée de Beaupré,17,,NW0319,1560744.24390000,5183812.68150000,1.20715451,45.84025004
87085_0457_00019,allée de Beaupré,19,,NW0320,1560743.29570000,5183797.35520000,1.20714675,45.84011198
87085_0457_00021,allée de Beaupré,21,,NW0321,1560739.49940000,5183777.01770000,1.20710378,45.83992826
87085_0457_00023,allée de Beaupré,23,,NW0322,1560732.72420000,5183766.88610000,1.20701952,45.83983575
87085_0457_00025,allée de Beaupré,25,,NW0323,1560720.35310000,5183756.80730000,1.20686323,45.83974258
87085_0457_00027,allée de Beaupré,27,,NW0324,1560707.22610000,5183747.37780000,1.20669701,45.83965510
87085_x077_00001,allée de Bellegarde,1,,SH0074,1558588.20990000,5186808.60840000,1.17852436,45.86675947
87085_x077_00002,allée de Bellegarde,2,,SH0217,1558592.87180000,5186784.82740000,1.17844857,45.86675233
87085_0527_00020,allée de Bellevue,20,,SC0018,1558530.17780000,5188112.69350000,1.17739282,45.87847821
87085_0527_00028,allée de Bellevue,28,,SC0243,1558560.13220000,5188140.56040000,1.17777039,45.87873505
87085_0600_00032,allée de Bigorre,32,,BV0268,1564612.62600000,5185537.09400000,1.25645588,45.85653464
87085_0600_00034,allée de Bigorre,34,,BV0269,1564611.87600000,5185525.03940000,1.25644962,45.85642605
87085_0600_00036,allée de Bigorre,36,,BV0270,1564611.45850000,5185513.79700000,1.25644741,45.85632484
87085_0680_00001,allée de Bourgogne,1,,BV0092,1564400.24480000,5185768.40400000,1.25365636,45.85857354
87085_0680_00003,allée de Bourgogne,3,,BV0093,1564400.18580000,5185760.97940000,1.25365770,45.85850674
87085_0680_00005,allée de Bourgogne,5,,BV0094,1564400.10070000,5185750.29020000,1.25365962,45.85841057
87085_0680_00006,allée de Bourgogne,6,,BV0089,1564394.59050000,5185715.89460000,1.25359839,45.85810007
87085_0680_00007,allée de Bourgogne,7,,BV0095,1564400.00790000,5185740.19500000,1.25366128,45.85831974
87085_0680_00008,allée de Bourgogne,8,,BV0088,1564399.77310000,5185701.46530000,1.25366919,45.85797130
87085_0680_00009,allée de Bourgogne,9,,BV0096,1564399.32630000,5185727.87740000,1.25365598,45.85820880
87085_0680_00011,allée de Bourgogne,11,,BV0098,1564407.20760000,5185702.50300000,1.25376461,45.85798210
87085_0680_00013,allée de Bourgogne,13,,BV0099,1564419.85140000,5185692.28480000,1.25393028,45.85789267
87085_0680_00015,allée de Bourgogne,15,,BV0100,1564430.09220000,5185683.97290000,1.25406447,45.85781992
87085_0680_00017,allée de Bourgogne,17,,BV0084,1564436.69550000,5185678.19950000,1.25415111,45.85776929
87085_0950_00001,allée de Champagne,1,,BV0194,1564554.24450000,5185742.09750000,1.25564646,45.85836726
87085_0950_00002,allée de Champagne,2,,BV0156,1564548.51750000,5185745.20190000,1.25557185,45.85839406
87085_0950_00009,allée de Champagne,9,,BV0178,1564508.61010000,5185716.36870000,1.25506620,45.85812682
87085_0950_00011,allée de Champagne,11,,BV0177,1564498.64740000,5185710.77500000,1.25493951,45.85807454
87085_0950_00014,allée de Champagne,14,,BV0164,1564513.98810000,5185767.57500000,1.25512099,45.85858851
87085_0950_00016,allée de Champagne,16,,BV0165,1564513.29640000,5185754.81240000,1.25511568,45.85847357
87085_0950_00018,allée de Champagne,18,,BV0166,1564512.93800000,5185745.03780000,1.25511383,45.85838557
87085_0950_00020,allée de Champagne,20,,BV0167,1564512.64700000,5185729.74140000,1.25511440,45.85824791
87085_0950_00022,allée de Champagne,22,,BV0176,1564510.26130000,5185721.82390000,1.25508591,45.85817622
87085_0950_00024,allée de Champagne,24,,BV0176,1564492.23000000,5185711.15770000,1.25485678,45.85807672
87085_1032_00001,allée de Charlotte,1,,NI0233,1561858.54310000,5181430.90770000,1.22218008,45.81904955
87085_1032_00002,allée de Charlotte,2,,NI0259,1561838.67220000,5181409.87960000,1.22193048,45.81885640
87085_1032_00003,allée de Charlotte,3,,NI0234,1561867.62840000,5181411.78980000,1.22230246,45.81887940
87085_1032_00004,allée de Charlotte,4,,NI0270,1561819.97290000,5181402.21860000,1.22169211,45.81878373
87085_1032_00005,allée de Charlotte,5,,NI0235,1561870.17210000,5181398.07790000,1.22233912,45.81875657
87085_1032_00006,allée de Charlotte,6,,NI0268,1561802.22760000,5181394.83980000,1.22146593,45.81871379
87085_1032_00007,allée de Charlotte,7,,NI0249,1561849.27760000,5181400.26270000,1.22206968,45.81877203
87085_1032_00008,allée de Charlotte,8,,NI0256,1561779.52490000,5181413.57570000,1.22116847,45.81887777
87085_1032_00009,allée de Charlotte,9,,NI0250,1561827.48480000,5181391.17970000,1.22179192,45.81868594
87085_1032_00010,allée de Charlotte,10,,NI0255,1561779.72320000,5181400.35900000,1.22117482,45.81875892
87085_1032_00011,allée de Charlotte,11,,NI0251,1561804.28420000,5181363.77960000,1.22150132,45.81843480
87085_1032_00012,allée de Charlotte,12,,NI0254,1561787.21850000,5181377.41530000,1.22127785,45.81855404
87085_1032_00014,allée de Charlotte,14,,NI0253,1561796.53850000,5181358.92960000,1.22140306,45.81838962
87085_1032_00015,allée de Charlotte,15,,NI0239,1561822.90810000,5181331.69580000,1.22175013,45.81814993
87085_1032_00016,allée de Charlotte,16,,NI0252,1561807.25490000,5181341.32350000,1.22154599,45.81823340
87085_1032_00017,allée de Charlotte,17,,NI0240,1561825.05420000,5181313.56520000,1.22178295,45.81798727
87085_1066_00002,allée de Chativaux,2,,NY0177,1561081.77500000,5183371.29600001,1.21162616,45.83634784
87085_1066_00002_a,allée de Chativaux,2,a,NY0176,1561084.23560000,5183379.23350000,1.21165553,45.83641974
87085_1066_00004,allée de Chativaux,4,,NY0177,1561078.52520000,5183362.43310000,1.21158690,45.83626746
