cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_3545_00013,rue Molière,13,,BO0593,1563946.49930000,5184400.88710000,1.24820190,45.84618233
87085_3545_00023,rue Molière,23,,BO0601,1563858.60550000,5184398.70930000,1.24707118,45.84614534
87085_3545_00024,rue Molière,24,,BO0568,1563878.53430000,5184410.74990000,1.24732429,45.84625760
87085_3545_00026,rue Molière,26,,BO0603,1563870.58680000,5184410.15630000,1.24722216,45.84625068
87085_3545_00030,rue Molière,30,,BO0607,1563857.21030000,5184408.41560000,1.24705047,45.84623238
87085_3545_00032,rue Molière,32,,BO0609,1563850.48470000,5184407.71550000,1.24696410,45.84622475
87085_3545_00034,rue Molière,34,,BO0611,1563841.57650000,5184406.57190000,1.24684976,45.84621270
87085_3550_00001,rue Monge,1,,IM1093,1563370.24560000,5182420.83090000,1.24134742,45.82825638
87085_3550_00001_bis,rue Monge,1,bis,IM1286,1563362.60710000,5182436.17640000,1.24124477,45.82839291
87085_3550_00002,rue Monge,2,,IM1282,1563381.19900000,5182427.67360000,1.24148642,45.82832011
87085_3550_00004,rue Monge,4,,IM1284,1563375.81620000,5182438.35670000,1.24141412,45.82841515
87085_3550_00005,rue Monge,5,,IM1288,1563359.18210000,5182442.83150000,1.24119881,45.82845209
87085_3550_00006,rue Monge,6,,IM1089,1563370.39720000,5182448.99190000,1.24134137,45.82850974
87085_3550_00007,rue Monge,7,,IM1292,1563353.13820000,5182454.82770000,1.24111763,45.82855881
87085_3550_00008,rue Monge,8,,IM1290,1563366.91390000,5182455.70160000,1.24129464,45.82856940
87085_3550_00009,rue Monge,9,,IM1296,1563348.61790000,5182463.86990000,1.24105690,45.82863925
87085_3550_00010,rue Monge,10,,IM1294,1563363.27440000,5182462.87640000,1.24124577,45.82863322
87085_3550_00011,rue Monge,11,,IM1300,1563344.70750000,5182471.63870000,1.24100437,45.82870835
87085_3550_00012,rue Monge,12,,IM1298,1563359.13150000,5182471.68860000,1.24118996,45.82871167
87085_3550_00013,rue Monge,13,,IM1304,1563340.60650000,5182479.92700000,1.24094924,45.82878210
87085_3550_00014,rue Monge,14,,IM1302,1563354.88240000,5182479.11260000,1.24113317,45.82877761
87085_3550_00015,rue Monge,15,,IM1308,1563339.20290000,5182488.54830000,1.24092873,45.82885937
87085_3550_00016,rue Monge,16,,IM1306,1563351.63520000,5182485.33860000,1.24108962,45.82883297
87085_3550_00017,rue Monge,17,,IM1406,1563341.20360000,5182496.01940000,1.24095235,45.82892698
87085_3550_00018,rue Monge,18,,IM1314,1563355.78560000,5182503.81420000,1.24113777,45.82899999
87085_3550_00019,rue Monge,19,,IM1312,1563342.75300000,5182502.11040000,1.24097056,45.82898208
87085_3550_00020,rue Monge,20,,IM1316,1563358.30970000,5182513.78710000,1.24116742,45.82909021
87085_3550_00022,rue Monge,22,,IM1318,1563360.27420000,5182521.58290000,1.24119048,45.82916072
87085_3550_00023,rue Monge,23,,IM1240,1563349.07350000,5182527.49480000,1.24104467,45.82921168
87085_3550_00024,rue Monge,24,,IM1320,1563362.43460000,5182530.76260000,1.24121567,45.82924373
87085_3550_00027,rue Monge,27,,IM1322,1563358.14660000,5182565.14490000,1.24115072,45.82955216
87085_3550_00028,rue Monge,28,,IM1328,1563374.95450000,5182582.21670000,1.24136215,45.82970907
87085_3550_00029,rue Monge,29,,IM1324,1563359.95230000,5182571.99380000,1.24117201,45.82961413
87085_3550_00030,rue Monge,30,,IM1334,1563387.04000000,5182605.54210000,1.24151104,45.82992130
87085_3550_00031,rue Monge,31,,IM1402,1563361.84800000,5182579.86730000,1.24119417,45.82968534
87085_3550_00032,rue Monge,32,,IM1336,1563400.80820000,5182608.03220000,1.24168750,45.82994643
87085_3550_00033,rue Monge,33,,IM1330,1563363.53240000,5182586.78550000,1.24121388,45.82974790
87085_3550_00034,rue Monge,34,,IM1342,1563410.59700000,5182609.91650000,1.24181293,45.82996533
87085_3550_00035,rue Monge,35,,IM1156,1563365.61950000,5182595.05590000,1.24123838,45.82982271
87085_3550_00036,rue Monge,36,,IM1344,1563422.81340000,5182612.29880000,1.24196945,45.82998918
87085_3550_00038,rue Monge,38,,IM1350,1563431.11550000,5182613.84120000,1.24207584,45.83000471
87085_3550_00040,rue Monge,40,,IM1352,1563440.19760000,5182615.55490000,1.24219222,45.83002193
87085_3550_00041,rue Monge,41,,IM1332,1563374.71600000,5182616.57200000,1.24134932,45.83001807
87085_3550_00042,rue Monge,42,,IM1105,1563448.84320000,5182617.18480000,1.24230301,45.83003831
87085_3550_00043,rue Monge,43,,IM1126,1563388.24040000,5182618.26750000,1.24152287,45.83003601
87085_3550_00044,rue Monge,44,,IM1356,1563456.83710000,5182618.70170000,1.24240544,45.83005354
87085_3550_00045,rue Monge,45,,IM1338,1563404.65910000,5182621.19970000,1.24173331,45.83006565
87085_3550_00046,rue Monge,46,,IM1077,1563465.44380000,5182620.34560000,1.24251573,45.83007003
87085_3550_00047,rue Monge,47,,IM1340,1563414.18830000,5182622.90410000,1.24185545,45.83008287
87085_3550_00048,rue Monge,48,,IM1368,1563475.38650000,5182622.24860000,1.24264313,45.83008913
87085_3550_00049,rue Monge,49,,IM1346,1563425.87630000,5182624.97490000,1.24200526,45.83010382
87085_3550_00050,rue Monge,50,,IM1366,1563489.66300000,5182624.79950000,1.24282611,45.83011491
87085_3550_00051,rue Monge,51,,IM1079,1563438.89830000,5182627.55230000,1.24217209,45.83012959
87085_3550_00053,rue Monge,53,,IM1354,1563448.52930000,5182629.47630000,1.24229548,45.83014881
87085_3550_00055,rue Monge,55,,IM1358,1563462.00140000,5182632.05050000,1.24246811,45.83017464
87085_3550_00057,rue Monge,57,,IM1362,1563475.91710000,5182634.83120000,1.24264638,45.83020242
87085_3550_00059,rue Monge,59,,IM1364,1563487.56230000,5182637.07440000,1.24279560,45.83022491
87085_3555_00001,rue Montaigne,1,,DH0287,1564006.50100000,5182985.75990000,1.24937465,45.83346434
87085_3555_00002,rue Montaigne,2,,DH0268,1564011.39490000,5182998.32610000,1.24943407,45.83357835
87085_3555_00003,rue Montaigne,3,,DH0343,1563999.96180000,5182991.63310000,1.24928883,45.83351588
87085_3555_00004,rue Montaigne,4,,DH0269,1563995.54650000,5183012.09120000,1.24922623,45.83369904
87085_3555_00005,rue Montaigne,5,,DH0336,1563993.50880000,5182997.35520000,1.24920417,45.83356608
87085_3555_00006,rue Montaigne,6,,DH0358,1563979.26490000,5183026.68980000,1.24901257,45.83382714
87085_3555_00007,rue Montaigne,7,,DH0284,1563985.14510000,5183004.74110000,1.24909445,45.83363087
87085_3555_00008,rue Montaigne,8,,DH0277,1563972.04390000,5183033.00810000,1.24891786,45.83388255
87085_3555_00009,rue Montaigne,9,,DH0280,1563976.74350000,5183012.18610000,1.24898423,45.83369618
87085_3555_00010,rue Montaigne,10,,DH0276,1563964.75670000,5183039.38310000,1.24882228,45.83393846
87085_3555_00011,rue Montaigne,11,,DH0279,1563969.52140000,5183018.40610000,1.24888953,45.83375070
87085_3555_00013,rue Montaigne,13,,DH0278,1563964.27720000,5183022.91920000,1.24882076,45.83379026
87085_3560_00002,rue Montalembert,2,,IM0286,1563787.33470000,5182538.23620000,1.24668106,45.82939524
87085_3560_00003,rue Montalembert,3,,IL0123,1563802.58100000,5182502.64230000,1.24688732,45.82907807
87085_3560_00004,rue Montalembert,4,,IM0287,1563787.77620000,5182516.91810000,1.24669278,45.82920356
87085_3560_00005,rue Montalembert,5,,IL0126,1563802.79520000,5182490.89360000,1.24689341,45.82897243
87085_3560_00006,rue Montalembert,6,,IM0288,1563788.14190000,5182506.55710000,1.24670042,45.82911043
87085_3560_00007,rue Montalembert,7,,IL0127,1563803.13450000,5182478.74360000,1.24690122,45.82886320
87085_3560_00008,rue Montalembert,8,,IM0289,1563788.17800000,5182497.21800000,1.24670353,45.82902643
87085_3560_00010,rue Montalembert,10,,IM0290,1563788.43560000,5182488.05330000,1.24670944,45.82894404
87085_3560_00012,rue Montalembert,12,,IM0291,1563789.06150000,5182467.56050000,1.24672330,45.82875982
87085_3560_00014,rue Montalembert,14,,IM0292,1563789.62640000,5182447.26750000,1.24673632,45.82857738
87085_3560_00015,rue Montalembert,15,,IL0129,1563803.35350000,5182462.26390000,1.24690870,45.82871500
87085_3560_00016,rue Montalembert,16,,IM0293,1563790.08690000,5182432.58480000,1.24674640,45.82844539
87085_3560_00018,rue Montalembert,18,,IM0294,1563790.20630000,5182416.53490000,1.24675248,45.82830104
87085_3560_00020,rue Montalembert,20,,IM0570,1563790.36470000,5182407.33410000,1.24675713,45.82821830
87085_3560_00021,rue Montalembert,21,,IL0150,1563804.78980000,5182399.56220000,1.24694495,45.82815125
87085_3560_00022,rue Montalembert,22,,IM0295,1563790.58190000,5182400.29950000,1.24676192,45.82815507
87085_3560_00024,rue Montalembert,24,,IM0296,1563790.49490000,5182389.59550000,1.24676383,45.82805876
87085_3560_00025,rue Montalembert,25,,IL0151,1563804.94870000,5182389.14400000,1.24694994,45.82805756
87085_3560_00026,rue Montalembert,26,,IM0297,1563790.82960000,5182377.39610000,1.24677159,45.82794909
87085_3560_00027,rue Montalembert,27,,IL0152,1563805.24850000,5182378.06420000,1.24695694,45.82795795
87085_3560_00028,rue Montalembert,28,,IM0298,1563790.97450000,5182364.48370000,1.24677711,45.82783296
87085_3560_00029,rue Montalembert,29,,IL0153,1563804.70620000,5182371.90920000,1.24695170,45.82790248
87085_3560_00030,rue Montalembert,30,,IM0313,1563797.18750000,5182364.13230000,1.24685716,45.82783103
87085_3565_00001,rue Monte à Regret,1,,DX0213,1564528.68370000,5182666.59640000,1.25618442,45.83069634
87085_3565_00002,rue Monte à Regret,2,,DX0229,1564528.11730000,5182674.03100000,1.25617503,45.83076311
87085_3565_00003,rue Monte à Regret,3,,DX0227,1564518.19570000,5182661.23240000,1.25605097,45.83064603
87085_3565_00004,rue Monte à Regret,4,,DX0228,1564514.25770000,5182667.19880000,1.25599861,45.83069892
87085_3565_00005,rue Monte à Regret,5,,DX0387,1564511.65190000,5182657.01590000,1.25596795,45.83060681
87085_3565_00006,rue Monte à Regret,6,,DX0477,1564503.28570000,5182660.70850000,1.25585925,45.83063838
87085_3565_00007,rue Monte à Regret,7,,DX0225,1564504.73730000,5182652.71030000,1.25588019,45.83056671
87085_3565_00008,rue Monte à Regret,8,,DX0248,1564485.13150000,5182649.38400000,1.25562883,45.83053293
87085_3565_00009,rue Monte à Regret,9,,DX0224,1564497.95290000,5182648.41570000,1.25579409,45.83052674
87085_3575_00004,rue Montesquieu,4,,BO0805,1563978.70560000,5184233.06730000,1.24866396,45.84467907
87085_3575_00005,rue Montesquieu,5,,BO0753,1563966.18070000,5184248.88700000,1.24849827,45.84481890
87085_3575_00006,rue Montesquieu,6,,BO0803,1563978.82760000,5184241.12750000,1.24866325,45.84475160
87085_3575_00007,rue Montesquieu,7,,BO0755,1563966.45690000,5184267.39040000,1.24849658,45.84498540
87085_3575_00008,rue Montesquieu,8,,BO0811,1563978.83610000,5184251.50880000,1.24866042,45.84484499
87085_3575_00009,rue Montesquieu,9,,BO0757,1563966.52660000,5184275.70160000,1.24849513,45.84506018
87085_3575_00010,rue Montesquieu,10,,BO0554,1563979.24240000,5184259.96190000,1.24866325,45.84492111
87085_3575_00011,rue Montesquieu,11,,BO0759,1563966.87810000,5184286.87840000,1.24849649,45.84516079
87085_3575_00012,rue Montesquieu,12,,BO0799,1563979.37350000,5184268.22960000,1.24866260,45.84499551
87085_3575_00013,rue Montesquieu,13,,BO0761,1563967.01750000,5184295.15540000,1.24849594,45.84523527
87085_3575_00014,rue Montesquieu,14,,BO0797,1563979.59750000,5184279.71650000,1.24866223,45.84509888
87085_3575_00015,rue Montesquieu,15,,BO0763,1563967.24740000,5184308.44300000,1.24849514,45.84535485
87085_3575_00016,rue Montesquieu,16,,BO0795,1563979.75430000,5184290.58050000,1.24866118,45.84519664
87085_3575_00017,rue Montesquieu,17,,BO0767,1563967.45240000,5184324.03990000,1.24849336,45.84549519
87085_3575_00018,rue Montesquieu,18,,BO0560,1563979.93650000,5184298.58340000,1.24866125,45.84526867
87085_3575_00019,rue Montesquieu,19,,BO0765,1563967.86670000,5184334.11000000,1.24849584,45.84558586
87085_3575_00020,rue Montesquieu,20,,BO0793,1563980.21190000,5184308.38700000,1.24866202,45.84535691
87085_3575_00021,rue Montesquieu,21,,BO0769,1563967.95670000,5184343.69080000,1.24849429,45.84567206
87085_3575_00022,rue Montesquieu,22,,BO0791,1563980.34810000,5184317.19850000,1.24866128,45.84543620
87085_3575_00023,rue Montesquieu,23,,BO0771,1563968.00860000,5184352.10520000,1.24849257,45.84574777
87085_3575_00024,rue Montesquieu,24,,BO0558,1563980.54300000,5184331.42330001,1.24865977,45.84556420
87085_3575_00025,rue Montesquieu,25,,BO0773,1563968.20340000,5184358.36260000,1.24849331,45.84580409
87085_3575_00026,rue Montesquieu,26,,BO0789,1563980.85890000,5184345.87120000,1.24865974,45.84569423
87085_3575_00027,rue Montesquieu,27,,BO0775,1563968.36570000,5184365.06960000,1.24849350,45.84586446
87085_3575_00028,rue Montesquieu,28,,BO0787,1563981.04600000,5184360.54760000,1.24865800,45.84582629
87085_3575_00029,rue Montesquieu,29,,BO0777,1563968.56790000,5184374.32010000,1.24849348,45.84594771
87085_3575_00030,rue Montesquieu,30,,BO0785,1563981.26510000,5184370.87140000,1.24865789,45.84591920
87085_3575_00031,rue Montesquieu,31,,BO0779,1563968.75450000,5184387.93900000,1.24849203,45.84607026
87085_3575_00032,rue Montesquieu,32,,BO0809,1563981.26930000,5184381.49490000,1.24865494,45.84601477
87085_3575_00034,rue Montesquieu,34,,BO0781,1563981.67130000,5184395.32120000,1.24865620,45.84613922
87085_3575_00035,rue Montesquieu,35,,BO0562,1563969.39410000,5184413.54210000,1.24849301,45.84630070
87085_3575_00036,rue Montesquieu,36,,BO0751,1563981.92970000,5184414.59500000,1.24865407,45.84631265
87085_3575_00037,rue Montesquieu,37,,BO0699,1563969.41580000,5184424.81990000,1.24849010,45.84640215
87085_3575_00039,rue Montesquieu,39,,BO0703,1563969.69080000,5184434.23410000,1.24849098,45.84648689
87085_3575_00040,rue Montesquieu,40,,BO0749,1563982.23440000,5184432.49200000,1.24865293,45.84647370
87085_3575_00041,rue Montesquieu,41,,BO0705,1563969.70100000,5184447.13440000,1.24848746,45.84660294
87085_3575_00042,rue Montesquieu,42,,BO0701,1563982.27980000,5184444.46260000,1.24865012,45.84658139
87085_3575_00042_bis,rue Montesquieu,42,bis,BO0701,1563982.51130000,5184452.87640000,1.24865072,45.84665713
87085_3575_00044,rue Montesquieu,44,,BO0747,1563982.87930000,5184459.14760000,1.24865368,45.84671361
87085_3575_00045,rue Montesquieu,45,,BO0709,1563970.20500000,5184469.51820000,1.24848761,45.84680439
87085_3575_00046,rue Montesquieu,46,,BO0745,1563982.98730000,5184468.02589999,1.24865256,45.84679350
87085_3575_00047,rue Montesquieu,47,,BO0711,1563970.30420000,5184477.36210000,1.24848666,45.84687497
87085_3575_00048,rue Montesquieu,48,,BO0743,1563983.18020000,5184475.86109999,1.24865282,45.84686402
87085_3575_00049,rue Montesquieu,49,,BO0713,1563970.32900000,5184488.55070000,1.24848381,45.84697563
87085_3575_00051,rue Montesquieu,51,,BO0715,1563970.55110000,5184502.33390000,1.24848277,45.84709966
87085_3575_00053,rue Montesquieu,53,,BO0717,1563970.70190000,5184513.14760000,1.24848165,45.84719696
87085_3575_00054,rue Montesquieu,54,,BO0741,1563983.62210000,5184503.56220001,1.24865067,45.84711329
87085_3575_00055,rue Montesquieu,55,,BO0719,1563970.96220000,5184522.98980001,1.24848221,45.84728555
87085_3575_00057,rue Montesquieu,57,,BO0721,1563971.12890000,5184533.03870000,1.24848151,45.84737598
87085_3575_00058,rue Montesquieu,58,,BO0739,1563984.09820000,5184526.55840000,1.24865029,45.84732025
87085_3575_00059,rue Montesquieu,59,,BO0725,1563971.38870000,5184551.15830000,1.24847973,45.84753903
87085_3575_00060,rue Montesquieu,60,,BO0737,1563984.29930000,5184534.68250000,1.24865058,45.84739337
87085_3575_00061,rue Montesquieu,61,,BO0556,1563971.59730000,5184560.12190000,1.24847988,45.84761970
87085_3575_00062,rue Montesquieu,62,,BO0735,1563984.35610000,5184541.93250000,1.24864926,45.84745860
87085_3575_00066,rue Montesquieu,66,,BO0733,1563984.57690000,5184556.64840000,1.24864793,45.84759102
87085_3575_00068,rue Montesquieu,68,,BO0731,1563984.62720000,5184562.82760000,1.24864683,45.84764662
87085_3575_00070,rue Montesquieu,70,,BO0729,1563984.61310000,5184570.09840000,1.24864459,45.84771202
87085_3575_00074,rue Montesquieu,74,,BO0727,1563984.93850000,5184579.70630000,1.24864606,45.84779851
87085_3585_00003,rue Montgolfier,3,,BS0808,1565182.54360000,5184839.96150000,1.26398870,45.85037554
87085_3585_00005,rue Montgolfier,5,,BS0809,1565191.14120000,5184837.28170000,1.26410013,45.85035312
87085_3585_00007,rue Montgolfier,7,,BS0398,1565203.81400000,5184833.20050000,1.26426441,45.85031889
87085_3585_00008,rue Montgolfier,8,,BS0390,1565193.17770000,5184822.66320000,1.26413044,45.85022202
87085_3585_00010,rue Montgolfier,10,,BS0389,1565199.75500000,5184820.91580000,1.26421560,45.85020759
87085_3585_00011,rue Montgolfier,11,,BS0399,1565220.88560000,5184827.67600000,1.26448571,45.85027254
87085_3585_00012,rue Montgolfier,12,,BS0388,1565207.21050000,5184818.41910000,1.26431227,45.85018659
87085_3585_00013,rue Montgolfier,13,,BS0400,1565228.24480000,5184825.20270000,1.26458114,45.85025174
87085_3585_00014,rue Montgolfier,14,,BS0387,1565214.12200000,5184816.20300000,1.26440187,45.85016801
87085_3585_00016,rue Montgolfier,16,,BS0386,1565225.00370000,5184812.81240000,1.26454289,45.85013964
87085_3585_00017,rue Montgolfier,17,,BS0694,1565265.33770000,5184813.35330000,1.26506195,45.85015241
87085_3585_00018,rue Montgolfier,18,,BS0385,1565235.71690000,5184809.59550000,1.26468170,45.85011280
87085_3585_00019,rue Montgolfier,19,,BS0901,1565275.73220000,5184810.30890000,1.26519660,45.85012707
87085_3585_00020,rue Montgolfier,20,,BS0384,1565249.08930000,5184805.06620000,1.26485511,45.85007468
87085_3585_00021,rue Montgolfier,21,,BS0429,1565288.95650000,5184806.15830000,1.26536800,45.85009232
87085_3585_00022,rue Montgolfier,22,,BS0383,1565263.67440000,5184800.40310000,1.26504417,45.85003559
87085_3585_00023,rue Montgolfier,23,,BS0432,1565299.86000000,5184802.62250000,1.26550935,45.85006265
87085_3585_00024,rue Montgolfier,24,,BS0382,1565270.59240000,5184798.51540000,1.26513375,45.85001997
87085_3585_00025,rue Montgolfier,25,,BS0433,1565311.07300000,5184799.21080000,1.26565464,45.85003416
87085_3585_00026,rue Montgolfier,26,,BS0381,1565276.86690000,5184796.66440000,1.26521504,45.85000455
87085_3585_00027,rue Montgolfier,27,,BS0434,1565323.11340000,5184795.66300000,1.26581063,45.85000460
87085_3585_00028,rue Montgolfier,28,,BS0380,1565284.94430000,5184793.94280000,1.26531978,45.84998165
87085_3585_00029,rue Montgolfier,29,,BS0435,1565334.47230000,5184791.93710000,1.26595789,45.84997331
87085_3585_00030,rue Montgolfier,30,,BS0379,1565295.93020000,5184790.33840000,1.26546220,45.84995138
87085_3585_00031,rue Montgolfier,31,,BS0437,1565343.90220000,5184789.14640000,1.26608006,45.84995005
87085_3585_00032,rue Montgolfier,32,,BS0378,1565304.87070000,5184787.98730000,1.26557795,45.84993198
87085_3585_00033,rue Montgolfier,33,,BS0439,1565363.03030000,5184805.60980000,1.26632168,45.85010190
87085_3585_00034,rue Montgolfier,34,,BS0377,1565314.90390000,5184784.77580000,1.26570800,45.84990505
87085_3585_00035,rue Montgolfier,35,,BS0439,1565380.32340000,5184799.98950000,1.26654586,45.85005472
87085_3585_00036,rue Montgolfier,36,,BS0376,1565326.60900000,5184780.87090000,1.26585977,45.84987222
87085_3585_00037,rue Montgolfier,37,,BS0439,1565399.22450000,5184794.12600000,1.26679081,45.85000568
87085_3585_00038,rue Montgolfier,38,,BS0375,1565340.86610000,5184776.63010000,1.26604449,45.84983687
87085_3585_00039,rue Montgolfier,39,,BS0441,1565432.79800000,5184799.16030000,1.26722158,45.85005754
87085_3585_00041,rue Montgolfier,41,,BS0441,1565449.98200000,5184807.59930000,1.26744042,45.85013681
87085_3585_00043,rue Montgolfier,43,,BS0441,1565469.01380000,5184817.36440000,1.26768267,45.85022838
87085_3585_00045,rue Montgolfier,45,,BS0441,1565486.42590000,5184826.36210000,1.26790429,45.85031273
87085_3605_00001,rue Montmailler,1,,DM0061,1564466.97820000,5182933.61500000,1.25531511,45.83308617
87085_3605_00003,rue Montmailler,3,,DM0124,1564460.17760000,5182937.91840000,1.25522638,45.83312355
87085_3605_00004,rue Montmailler,4,,DN0053,1564473.60000000,5182942.43440000,1.25539783,45.83316682
87085_3605_00005,rue Montmailler,5,,DM0058,1564456.80560000,5182940.11560000,1.25518237,45.83314265
87085_3605_00006,rue Montmailler,6,,DN0074,1564469.27170000,5182945.05940000,1.25534139,45.83318958
87085_3605_00007,rue Montmailler,7,,DM0057,1564450.01250000,5182944.79890000,1.25509363,45.83318344
87085_3605_00008,rue Montmailler,8,,DN0055,1564465.45430000,5182947.81020000,1.25529149,45.83321357
87085_3605_00009,rue Montmailler,9,,DM0056,1564443.25310000,5182949.51040000,1.25500531,45.83322449
87085_3605_00010,rue Montmailler,10,,DN0056,1564461.20680000,5182950.53470000,1.25523607,45.83323724
87085_3605_00011,rue Montmailler,11,,DM0055,1564438.18520000,5182953.16320000,1.25493907,45.83325635
87085_3605_00012,rue Montmailler,12,,DN0057,1564457.14400000,5182953.48430000,1.25518295,45.83326297
87085_3605_00013,rue Montmailler,13,,DM0054,1564428.20540000,5182959.71580000,1.25480879,45.83331332
87085_3605_00014,rue Montmailler,14,,DN0058,1564453.54390000,5182955.90340000,1.25513594,45.83328402
87085_3605_00015,rue Montmailler,15,,DM0135,1564422.56870000,5182963.97650000,1.25473505,45.83335054
87085_3605_00016,rue Montmailler,16,,DN0059,1564449.08210000,5182958.74300000,1.25507772,45.83330869
87085_3605_00017,rue Montmailler,17,,DM0136,1564417.74450000,5182967.30690000,1.25467203,45.83337955
87085_3605_00018,rue Montmailler,18,,DN0060,1564439.47470000,5182964.94750000,1.25495234,45.83336261
87085_3605_00019,rue Montmailler,19,,DM0169,1564408.46600000,5182978.70760000,1.25454942,45.83348027
87085_3605_00020,rue Montmailler,20,,DN0061,1564432.78210000,5182969.88680000,1.25486482,45.83340572
87085_3605_00021,rue Montmailler,21,,DM0144,1564402.62340000,5182984.48470000,1.25447260,45.83353109
87085_3605_00022,rue Montmailler,22,,DN0062,1564428.84190000,5182973.16350000,1.25481319,45.83343442
87085_3605_00023,rue Montmailler,23,,DM0049,1564397.33380000,5182989.04420000,1.25440324,45.83357106
87085_3605_00024,rue Montmailler,24,,DN0063,1564424.95270000,5182976.69010000,1.25476215,45.83346538
87085_3605_00026,rue Montmailler,26,,DN0064,1564421.56290000,5182980.53400000,1.25471744,45.83349929
87085_3605_00028,rue Montmailler,28,,DN0065,1564417.84560000,5182984.51390000,1.25466848,45.83353435
87085_3605_00030,rue Montmailler,30,,DN0066,1564414.55900000,5182988.19570000,1.25462515,45.83356683
87085_3605_00031,rue Montmailler,31,,DE0153,1564360.82800000,5183030.82610000,1.25392167,45.83393972
87085_3605_00032,rue Montmailler,32,,DN0067,1564411.92890000,5182991.01500000,1.25459051,45.83359167
87085_3605_00033_bis,rue Montmailler,33,bis,DE0331,1564340.99130000,5183054.86800000,1.25365961,45.83415207
87085_3605_00033_ter,rue Montmailler,33,ter,DE0332,1564343.60310000,5183051.58100000,1.25369415,45.83412302
87085_3605_00034,rue Montmailler,34,,DN0068,1564409.10990000,5182993.78600000,1.25455345,45.83361604
87085_3605_00035,rue Montmailler,35,,DE0160,1564334.36260000,5183063.00040000,1.25357201,45.83422392
87085_3605_00036,rue Montmailler,36,,DN0069,1564405.96610000,5182997.37610000,1.25451198,45.83364772
87085_3605_00037,rue Montmailler,37,,DE0419,1564323.32930000,5183076.29110000,1.25342627,45.83434130
87085_3605_00037_bis,rue Montmailler,37,bis,DE0419,1564318.09220000,5183081.87390000,1.25335730,45.83439049
87085_3605_00038,rue Montmailler,38,,DN0070,1564401.83660000,5183001.33460000,1.25445772,45.83368251
87085_3605_00039,rue Montmailler,39,,DE0291,1564310.44960000,5183090.03660000,1.25325664,45.83446241
87085_3605_00043,rue Montmailler,43,,DE0316,1564293.83090000,5183105.94170000,1.25303829,45.83460221
87085_3605_00045,rue Montmailler,45,,DE0169,1564287.89840000,5183111.95140000,1.25296025,45.83465510
87085_3605_00047,rue Montmailler,47,,DE0170,1564283.03310000,5183116.54370000,1.25289634,45.83469545
87085_3605_00047_bis,rue Montmailler,47,bis,DE0171,1564275.91440000,5183123.50520000,1.25280276,45.83475666
87085_3605_00048,rue Montmailler,48,,None,1564358.12520000,5183051.10430000,1.25388117,45.83412160
87085_3605_00049,rue Montmailler,49,,DE0174,1564269.57180000,5183128.96850000,1.25271960,45.83480456
87085_3605_00051,rue Montmailler,51,,DE0175,1564261.34420000,5183136.12740000,1.25261169,45.83486733
87085_3605_00053,rue Montmailler,53,,DE0176,1564254.44580000,5183141.84400000,1.25252130,45.83491740
87085_3605_00054,rue Montmailler,54,,None,1564333.13900000,5183080.25180000,1.25355139,45.83437887
87085_3605_00055,rue Montmailler,55,,DE0177,1564249.46440000,5183145.90730000,1.25245605,45.83495296
87085_3605_00056,rue Montmailler,56,,None,1564324.45920000,5183090.59050000,1.25343678,45.83447016
87085_3605_00056_bis,rue Montmailler,56,bis,DE0138,1564310.05670000,5183107.19170000,1.25324675,45.83461665
87085_3605_00057,rue Montmailler,57,,DE0178,1564241.99090000,5183152.39630000,1.25235804,45.83500986
87085_3605_00058,rue Montmailler,58,,DE0136,1564293.60190000,5183126.55420000,1.25302952,45.83478758
87085_3605_00059,rue Montmailler,59,,DE0257,1564220.90000000,5183169.78910000,1.25208171,45.83516215
87085_3605_00060_ter,rue Montmailler,60,ter,DE0117,1564272.44530000,5183144.57870000,1.25275217,45.83494555
87085_3605_00061,rue Montmailler,61,,DE0250,1564210.16940000,5183179.59280000,1.25194084,45.83524823
